0,9.8304e-39,1.1329e-13,7.2606e-10,7.0973e-05,0.0066971,1.6521e-18,8.0357e-07,0.00044364,0.0055212,3.5869e-15,0.0054982,1.1591e-11,1.3002e-06,0.00012297,0.032333,9.1054e-21,1.7881e-12,9.2785e-39,2.5023e-20,0.0010686,1.5506e-05,0.060776,0.64271,0.08741,0.0099588,0.094873,0.20628,3.4261e-09,3.8342e-05,0.00013929,7.7042e-05,1.8413e-17,5.5385e-16,9.7194e-07,4.064e-06,4.7724e-13,7.1551e-08,1.5931e-05,0.0041961,1.22e-13,6.6833e-10,5.622e-12,1.4833e-09,5.1888e-11,1.0266e-07,2.6923e-20,1.2216e-17,2.2275e-19,8.1985e-14,3.9211e-19,1.6044e-23,9.8064e-27,1.2237e-22,6.3661e-17,5.8327e-17,1.3284e-52,1.6569e-35,4.351e-39,7.912e-26,5.8737e-16,0.00013633,6.7419e-28,1.3303e-22,0.027082,0.16192,4.9736e-17,4.1814e-14,8.3667e-20,3.015e-08,6.4377e-14,5.2117e-07,8.9796e-17,3.2612e-16,6.1059e-19,2.365e-14,6.6291e-23,6.6311e-16,2.8297e-05,4.0564e-14,9.3039e-12,1.2948e-17,0.00020885,4.5541e-06,4.6327e-13,1.0848e-10,3.9023e-05,0.001073,7.4767e-17,5.2477e-14,6.9715e-15,1.3435e-21,2.9839e-07,1.2482e-17,1.6135e-08,0.0060252,6.9226e-15,1.1871e-22,1.2188e-30,9.9285e-40,9.6776e-16,9.1818e-16,3.9429e-09,2.3324e-13,0.56846,0.0021097,7.8276e-17,6.4838e-25,0.00021403,9.1901e-11,9.3042e-11,1.4432e-15,7.4245e-11,0.0042539,0.089669,0.1199
9.8304e-39,0,1.5064e-12,7.6888e-11,0.001189,0.0012116,4.8265e-18,1.1435e-10,0.0030926,0.0019441,3.2275e-14,5.1539e-05,8.9739e-11,7.7161e-07,0.00034378,0.0092672,1.3962e-23,8.6128e-19,2.2241e-34,6.9146e-28,0.09006,0.0057278,0.0015183,0.15942,0.070489,0.016725,0.22371,0.45623,3.2812e-12,1.736e-07,3.9216e-06,4.3687e-06,2.4899e-23,3.8055e-26,4.3024e-11,6.9179e-09,3.1775e-09,7.3723e-05,0.026527,0.39865,1.1222e-11,3.0464e-10,2.9279e-07,1.6899e-06,1.1816e-13,1.9497e-10,6.7042e-18,3.9824e-15,8.2593e-17,1.1927e-15,2.0067e-20,3.9234e-19,1.5979e-21,6.6472e-23,2.1341e-12,8.2105e-13,8.9264e-30,1.7255e-52,2.4102e-24,1.0557e-21,2.541e-16,1.1062e-07,5.9742e-28,1.6309e-28,6.4184e-06,0.0067204,1.8551e-15,6.3842e-16,6.1822e-14,6.8393e-08,3.9816e-11,0.0001731,1.3285e-17,1.4717e-18,2.9943e-19,7.8429e-15,1.5382e-16,3.7452e-15,8.5831e-09,1.2316e-20,1.1242e-15,1.009e-20,0.018094,5.5547e-06,3.12e-14,4.7973e-11,0.00098738,0.013887,2.1685e-10,9.3199e-09,8.5197e-16,1.123e-17,1.1348e-08,1.1994e-17,2.1096e-09,0.20321,1.3493e-10,2.253e-15,5.0916e-32,2.8416e-29,5.445e-19,1.6824e-16,1.5711e-11,2.2462e-10,0.12519,0.00055271,1.4025e-17,9.6224e-15,0.0016354,3.8928e-09,8.1191e-12,1.5617e-18,2.3017e-10,0.02495,0.23238,0.42733
1.1329e-13,1.5064e-12,0,1.6025e-24,1.3584e-13,2.4239e-10,4.4648e-58,5.1071e-19,2.3133e-19,2.0118e-15,3.7649e-11,2.3797e-07,4.0886e-22,4.0339e-06,1.4258e-14,5.6837e-08,7.0659e-05,0.00038726,2.2588e-16,2.003e-09,0.011268,0.074214,8.0821e-27,2.2912e-12,2.1968e-11,4.7155e-11,2.0135e-05,1.9473e-05,0.0059304,0.011035,5.2544e-16,5.4054e-14,1.5226e-28,1.5497e-20,9.1029e-28,7.6053e-14,6.0007e-10,2.9821e-07,3.7818e-07,0.00072989,3.1498e-16,1.4464e-09,1.6712e-16,1.8128e-13,2.1765e-26,3.8262e-14,4.0401e-21,1.7042e-23,4.0455e-21,2.4905e-17,1.1706e-26,6.4056e-21,3.9729e-12,7.7003e-17,9.7327e-18,1.8292e-14,1.4972e-07,6.8855e-08,5.1239e-18,9.4963e-09,6.2702e-15,1.9761e-09,0.00070866,0.00081732,4.5047e-22,1.7002e-11,8.8945e-33,1.9424e-20,3.1809e-14,6.3674e-07,1.8034e-11,6.3464e-07,7.7112e-13,1.9369e-09,4.1806e-13,9.4785e-11,1.1049e-10,2.775e-07,6.6676e-05,1.889e-09,1.323e-05,1.3273e-08,1.6729e-05,9.5026e-06,1.8186e-29,4.2913e-15,1.6225e-09,3.3856e-06,9.7239e-30,1.4078e-20,1.356e-30,1.6006e-30,1.0624e-21,1.0169e-33,4.8652e-07,0.014478,1.8527e-18,1.3093e-14,4.1859e-21,2.7319e-17,1.0495e-19,2.6373e-22,1.1063e-09,8.1476e-10,0.2056,5.9238e-09,8.7786e-11,1.6189e-12,4.6058e-05,1.7834e-12,5.6192e-07,5.6209e-11,1.8688e-09,1.5175e-05,0.00068469,0.0078495
7.2606e-10,7.6888e-11,1.6025e-24,0,6.0875e-06,1.4504e-11,9.437e-24,1.1948e-62,1.9179e-18,3.0891e-37,9.2006e-05,2.5957e-22,2.2915e-12,1.474e-08,7.2689e-13,1.568e-13,0.00042134,0.011698,1.3797e-15,8.9922e-15,0.67963,0.94534,1.7506e-17,2.3983e-17,0.096908,0.0007926,0.55459,0.83758,0.015415,0.00046385,9.7182e-06,1.3131e-11,5.3489e-24,8.0417e-30,6.1329e-16,9.3609e-15,1.2854e-05,4.5882e-06,0.0038848,0.050265,2.1222e-08,7.8225e-10,1.8108e-09,6.4404e-07,2.9909e-12,9.5811e-09,3.011e-12,3.2558e-13,6.2456e-15,2.7368e-19,1.3869e-14,5.1101e-16,1.3464e-11,1.0467e-17,1.4232e-08,2.228e-08,9.9884e-08,3.9378e-05,8.9352e-16,1.3411e-18,4.8891e-22,2.8804e-37,0.0023903,3.039e-05,6.2711e-13,3.1179e-23,6.871e-13,4.2133e-18,1.0197e-09,4.2508e-08,4.4919e-13,8.2854e-08,1.8416e-12,3.4761e-12,9.8749e-18,2.9347e-17,2.0436e-12,2.3844e-11,0.00066307,2.4024e-06,2.2896e-05,1.6471e-07,7.128e-05,2.3267e-09,3.9377e-19,6.6116e-16,9.3194e-07,4.9387e-05,3.6791e-22,1.3026e-26,3.6475e-36,5.1441e-25,4.9356e-32,7.5687e-20,2.0165e-06,0.047022,1.8405e-07,9.99e-10,4.9806e-15,6.9428e-14,1.1947e-28,6.8729e-17,4.1012e-12,1.098e-07,0.37369,9.2125e-05,1.0269e-16,6.0974e-14,6.1059e-06,9.1706e-10,1.1674e-05,7.9176e-08,2.7651e-08,0.00031639,0.0016653,0.039534
7.0973e-05,0.001189,1.3584e-13,6.0875e-06,0,5.9837e-47,1.8109e-09,0.0013044,2.7107e-34,7.4458e-11,2.7692e-06,0.0024037,2.5589e-11,5.5037e-05,1.498e-10,0.10263,9.1288e-05,0.00043857,0.00040526,0.0023164,9.2799e-13,2.0535e-10,6.6169e-05,0.0069716,4.1361e-35,1.673e-39,1.5224e-31,1.1234e-31,0.00052889,0.00028087,2.3822e-16,2.3783e-10,8.2107e-08,3.0231e-07,2.3076e-06,7.08e-07,0.048505,0.015154,0.013115,0.12006,5.9429e-08,1.8974e-07,0.38361,0.00032378,3.6496e-07,3.5514e-06,0.00029072,6.9751e-07,4.9452e-08,2.8933e-09,8.2486e-09,1.0435e-11,6.4446e-05,0.00020823,2.0542e-10,1.9276e-10,0.0045849,0.0011143,6.457e-07,4.0393e-05,5.0548e-05,7.9771e-05,0.066974,0.0020428,0.00021269,1.4918e-07,7.3618e-07,2.8129e-07,7.9333e-09,4.5141e-06,6.1762e-08,3.2243e-08,2.0152e-05,2.6164e-05,0.00040897,8.8554e-06,0.020498,0.0060018,0.00024732,3.6825e-06,2.0589e-05,5.708e-06,0.044506,0.020196,1.6718e-07,0.00012503,6.8584e-07,0.014045,1.3698e-14,8.2399e-09,0.00032628,0.0014479,1.1675e-05,5.5422e-08,0.23738,0.15511,0.00076597,0.00039635,0.00080485,0.00072587,3.7006e-08,3.304e-11,0.00048079,1.4601e-05,0.25787,0.00014935,0.027516,0.0021649,0.62639,0.025446,0.00020097,0.0057875,0.00048069,0.041045,0.16708,0.38664
0.0066971,0.0012116,2.4239e-10,1.4504e-11,5.9837e-47,0,2.635e-07,4.8278e-09,1.6255e-34,7.5033e-22,0.00032972,4.8249e-06,1.173e-08,0.00095251,3.6077e-10,0.02728,0.0018146,0.0050872,0.00093116,0.00014329,2.3837e-09,1.165e-07,4.5564e-06,2.8319e-05,8.9941e-20,2.8941e-27,1.7382e-18,7.0528e-24,0.024281,0.005439,1.0397e-08,2.235e-07,2.6012e-06,1.2076e-07,2.4544e-05,6.1203e-06,0.11533,0.0076247,0.069663,0.18045,2.4024e-05,9.1689e-09,0.67354,0.037614,7.6388e-05,0.00010232,0.012594,0.00034528,1.0971e-05,5.373e-10,4.2323e-06,1.7165e-08,0.0015682,0.00010495,2.0224e-06,7.683e-07,0.08896,0.0075806,6.6841e-05,2.4911e-06,2.8942e-05,4.9232e-10,0.44785,0.0050175,7.169e-05,1.13e-10,0.0026355,1.9279e-05,3.6154e-05,7.9521e-07,9.9605e-13,2.9411e-11,9.7089e-06,1.2995e-06,3.9431e-05,2.327e-08,0.011913,0.00030859,0.0015538,2.6075e-05,0.0005304,8.9366e-05,0.040403,0.0052157,6.4348e-06,0.00021016,1.0758e-06,0.0049044,4.5462e-12,1.008e-10,5.7235e-06,0.0013942,1.6607e-09,7.3285e-07,0.031996,0.40799,0.023048,0.0086594,0.0062112,0.019533,1.4126e-11,5.4364e-09,0.00010153,0.0033234,0.45328,0.0030867,0.00036004,0.0090436,0.12343,0.017658,0.060952,0.19504,0.011899,0.14228,0.15054,0.4162
1.6521e-18,4.8265e-18,4.4648e-58,9.437e-24,1.8109e-09,2.635e-07,0,9.184e-24,2.193e-15,3.0339e-13,5.7926e-12,7.4478e-07,3.4436e-21,1.3725e-08,1.7937e-09,1.3197e-06,4.4568e-06,9.329e-06,1.2526e-20,1.7628e-13,0.11672,0.18964,2.1521e-16,2.8944e-08,4.212e-07,1.1401e-07,0.002466,0.0041625,0.00048922,0.0030138,2.3868e-13,2.1658e-12,9.1897e-30,7.6124e-25,4.5638e-21,1.1025e-13,3.0231e-14,1.778e-08,1.7223e-08,0.00030493,6.0985e-19,4.0932e-11,2.415e-20,4.505e-17,2.5368e-30,3.754e-19,3.1156e-27,4.9368e-30,9.9137e-30,4.3732e-23,3.4304e-32,2.1485e-29,1.0915e-16,1.4888e-24,1.0645e-16,1.3685e-15,2.0187e-10,2.2888e-11,2.8773e-25,9.9321e-14,1.0918e-17,3.2867e-11,2.1191e-07,3.5518e-08,2.6131e-17,1.3577e-08,6.5861e-43,4.4987e-27,1.303e-11,3.3741e-07,3.63e-11,1.5073e-05,2.8011e-15,4.4114e-12,4.2957e-16,5.8353e-14,1.8952e-12,6.1614e-09,8.0668e-06,7.1946e-12,3.7564e-07,2.2003e-11,2.0528e-05,1.4366e-05,2.5414e-26,2.9582e-15,1.6389e-07,0.00012551,2.1241e-23,3.9262e-19,5.4383e-33,3.4187e-38,5.58e-21,9.5811e-37,1.525e-11,0.003564,2.6876e-21,2.6997e-20,1.4349e-30,1.7178e-24,5.6661e-26,4.9294e-27,5.4559e-13,2.1133e-13,0.046875,2.4488e-10,2.4346e-16,1.1235e-16,3.7467e-05,5.5068e-14,3.5346e-08,1.5777e-12,7.2479e-12,6.35e-07,0.00019955,0.0042583
8.0357e-07,1.1435e-10,5.1071e-19,1.1948e-62,0.0013044,4.8278e-09,9.184e-24,0,3.4562e-13,1.5655e-30,0.0035901,1.0455e-20,4.5506e-09,4.6335e-08,1.142e-10,3.722e-15,0.013573,0.056175,2.3352e-14,3.6637e-17,0.2381,0.2878,1.8395e-16,1.2495e-14,0.45324,0.029657,0.20194,0.50311,0.028674,0.0010127,1.3101e-05,2.9996e-10,5.6301e-22,4.3016e-29,1.8321e-16,2.6811e-14,6.3049e-05,1.3657e-05,0.015496,0.11563,7.9349e-06,3.1537e-08,3.4555e-09,5.5981e-07,1.5906e-13,1.5118e-10,2.2016e-10,2.2191e-12,1.1503e-12,3.7496e-19,1.0598e-12,5.908e-14,6.9382e-09,1.4431e-18,6.1714e-06,3.4324e-06,4.6113e-05,0.0005349,4.6436e-11,1.5952e-15,2.1173e-18,6.2292e-41,0.01677,8.7805e-05,1.9339e-14,2.7125e-18,1.7479e-12,3.4983e-19,3.3885e-06,2.7962e-06,4.305e-10,9.2598e-05,3.539e-11,8.2471e-11,3.9883e-15,5.2643e-16,5.9095e-09,2.7622e-09,0.0022132,7.9065e-05,0.0010456,1.4943e-05,7.3263e-05,1.2632e-08,2.404e-16,2.9253e-15,1.1094e-05,0.00060173,3.0468e-14,1.2718e-17,9.8771e-36,7.029e-23,1.5286e-31,1.802e-18,6.1606e-07,0.031999,5.6307e-06,4.4078e-08,1.3439e-12,5.1665e-11,4.4181e-28,6.4916e-15,9.2508e-14,4.2977e-06,0.22384,0.0002019,2.8464e-18,3.4067e-10,8.8803e-07,9.2262e-09,0.00018761,1.2162e-05,1.4847e-06,0.0024069,0.0036069,0.031919
0.00044364,0.0030926,2.3133e-19,1.9179e-18,2.7107e-34,1.6255e-34,2.193e-15,3.4562e-13,0,7.6899e-31,0.00034816,4.0289e-11,3.8658e-13,2.2183e-11,5.1381e-16,4.9413e-07,0.061804,0.069929,8.4656e-05,0.00021647,0.0015302,0.065439,3.8054e-11,1.2784e-09,3.1177e-14,8.0961e-23,6.4579e-08,3.524e-10,0.035233,0.0010406,2.0493e-09,1.8124e-11,2.1473e-09,2.3257e-10,4.97e-08,2.3652e-07,0.045345,0.032061,0.01301,0.082106,1.3785e-07,2.7117e-07,0.042449,0.00058448,4.6919e-07,5.6288e-06,4.7451e-05,7.1156e-08,7.0909e-10,1.9198e-12,1.7697e-09,5.9607e-11,2.3185e-06,5.72e-06,6.6249e-11,3.5353e-10,0.037515,0.14198,7.7955e-10,1.2212e-07,1.3168e-10,1.1276e-15,0.22914,0.010879,1.4675e-08,4.3389e-15,1.2326e-07,6.6361e-09,9.456e-07,2.1741e-05,2.4423e-05,7.2813e-05,1.0372e-06,6.6823e-06,2.0423e-06,1.522e-07,0.01959,0.011192,0.013436,0.00082103,0.00096838,8.9734e-05,0.0046865,0.0010779,1.9943e-12,2.5486e-08,9.9226e-08,0.0052491,4.3465e-21,1.7277e-16,9.1887e-11,4.5219e-09,1.8069e-13,6.4961e-13,0.010734,0.94467,0.00012711,6.0825e-06,1.521e-05,1.1744e-05,1.5664e-14,2.0472e-14,3.0529e-05,1.9353e-05,0.35864,2.9383e-05,0.00053461,3.0341e-07,0.03723,0.0001144,0.0017522,0.0025067,1.1868e-06,0.0032021,0.03439,0.21297
0.0055212,0.0019441,2.0118e-15,3.0891e-37,7.4458e-11,7.5033e-22,3.0339e-13,1.5655e-30,7.6899e-31,0,0.0081725,6.6322e-21,2.9167e-10,3.3989e-08,1.3144e-15,6.2467e-13,0.22742,0.76815,1.3251e-05,5.7628e-06,0.26475,0.88983,1.9965e-14,6.5032e-12,0.00040422,4.0439e-08,0.074711,0.0090954,0.3518,0.0070924,0.00048761,4.247e-09,2.5288e-10,5.9506e-13,2.1105e-07,1.3788e-06,0.0054883,0.0004994,0.01145,0.036745,3.0188e-05,1.5413e-08,0.0003884,0.00018861,4.0821e-06,1.001e-05,4.6507e-05,4.3668e-07,4.9875e-08,5.1764e-15,3.351e-07,1.2129e-08,7.1882e-06,3.8938e-08,2.2604e-06,1.4352e-05,0.24219,0.26151,2.0661e-07,9.9665e-10,1.1864e-12,1.0181e-34,0.79238,0.022972,3.4275e-09,2.5003e-18,3.5202e-05,2.2062e-07,6.2095e-06,6.8384e-08,1.379e-08,1.048e-06,4.6322e-07,4.5971e-06,6.2077e-10,4.3828e-12,1.5849e-05,5.5971e-05,0.085524,0.0042483,0.02138,0.00089586,4.8256e-05,2.3232e-07,3.4998e-13,3.5694e-08,3.988e-07,0.00063506,3.0417e-18,3.4175e-24,5.569e-16,2.2111e-12,3.9946e-23,1.3745e-10,0.0010843,0.18926,0.00024819,4.5258e-05,0.0001271,0.0001522,5.4202e-15,1.3847e-11,4.7745e-05,0.0036307,0.79649,0.00090703,6.5762e-08,2.1072e-06,4.4818e-05,4.9557e-06,0.022064,0.025428,1.206e-05,0.0020136,0.011135,0.018739
