0.0000		0.0000		0.0000
-0.0010		0.0003		0.6122
-0.0000		0.0007		0.7755
0.0016		0.0008		-0.3293
0.0008		-0.0045		0.2925
-0.0011		0.0004		0.6179
-0.0002		-0.0048		0.0964
-0.0008		-0.0058		0.1299
0.0006		-0.0031		0.3051
-0.0015		-0.0006		1.0493
-0.0040		-0.0011		0.2469
-0.0024		-0.0041		0.7155
-0.0005		-0.0056		1.3214
-0.0001		-0.0105		0.8306
0.0003		-0.0118		1.4690
0.0010		-0.0102		1.4583
-0.0020		-0.0088		0.5862
-0.0023		-0.0112		0.5243
-0.0040		-0.0069		0.4792
-0.0050		-0.0060		1.1278
-0.0039		-0.0035		0.6522
-0.0040		-0.0018		1.0948
0.0006		0.0001		2.0413
-0.0009		-0.0012		2.1492
-0.0003		-0.0006		1.3535
0.0034		-0.0011		0.8134
0.0004		-0.0001		0.4480
-0.0014		0.0011		0.2337
-0.0010		0.0023		-0.3607
-0.0047		0.0006		-0.9433
-0.0039		-0.0011		-1.4395
-0.0061		-0.0009		-1.9190
-0.0032		-0.0018		-2.0024
-0.0059		-0.0008		-1.9314
-0.0071		-0.0005		-1.7155
-0.0059		0.0001		-1.9077
-0.0026		0.0008		-1.8301
-0.0068		0.0018		-2.0569
-0.0076		0.0012		-1.6131
-0.0069		0.0015		-2.3623
-0.0073		0.0012		-2.4375
-0.0105		0.0044		-2.0350
-0.0129		0.0011		-1.8045
-0.0125		0.0031		-2.2214
-0.0134		0.0038		-1.7620
-0.0120		0.0027		-1.6784
-0.0126		0.0019		-1.2981
-0.0134		0.0019		-1.1697
-0.0109		0.0007		-0.8679
-0.0084		0.0031		-0.8574
-0.0088		0.0069		-0.3945
-0.0111		0.0068		-0.4779
-0.0136		0.0052		-0.0952
-0.0110		0.0056		-0.1851
-0.0129		0.0060		-0.0470
-0.0166		0.0075		0.2473
-0.0163		0.0071		-0.4387
-0.0166		0.0059		-0.1419
-0.0126		0.0067		0.6028
-0.0110		0.0074		0.4401
-0.0091		0.0064		-0.0338
-0.0065		0.0064		-0.9944
-0.0053		0.0048		-1.9019
-0.0053		0.0022		-1.5907
-0.0090		0.0021		-0.9028
-0.0047		0.0020		-0.8391
-0.0026		0.0011		-0.6134
-0.0033		0.0008		-0.8105
-0.0045		0.0013		-1.1935
-0.0003		0.0019		-0.9265
-0.0003		0.0023		-1.4818
0.0004		-0.0009		-2.3390
0.0006		-0.0023		-2.2124
0.0025		-0.0031		-2.4624
0.0031		-0.0022		-2.3773
0.0039		0.0018		-2.0688
0.0095		-0.0032		-1.9069
0.0083		-0.0036		-2.0405
0.0091		-0.0054		-1.8888
0.0068		-0.0028		-1.8218
0.0062		-0.0031		-1.6285
0.0048		0.0005		-1.3930
0.0054		0.0011		-0.7956
0.0069		0.0002		-1.3461
0.0050		0.0017		-2.0644
0.0011		0.0043		-2.5138
0.0016		0.0051		-1.4488
0.0032		0.0079		-1.4793
0.0044		0.0104		-0.3472
-0.0001		0.0112		-0.3750
-0.0031		0.0063		0.1650
-0.0076		0.0057		-0.0011
-0.0074		0.0073		0.4880
-0.0062		0.0092		1.7640
-0.0050		0.0089		1.2049
-0.0034		0.0122		0.5975
-0.0031		0.0086		1.2161
-0.0025		0.0056		1.2044
0.0015		0.0011		0.7841
0.0014		0.0005		0.3949
0.0028		-0.0002		-0.3569
-0.0022		-0.0025		-0.2381
-0.0008		0.0000		0.6530
-0.0041		0.0013		0.6926
-0.0037		0.0012		0.8780
-0.0039		0.0044		0.6395
-0.0072		0.0015		0.0404
-0.0034		0.0023		-0.5198
-0.0008		0.0012		-0.0953
-0.0007		0.0047		0.2685
-0.0018		0.0028		0.2490
-0.0040		0.0077		0.2908
-0.0033		0.0086		1.0423
-0.0027		0.0085		0.6814
-0.0017		0.0078		0.7259
0.0015		0.0051		1.0663
0.0026		0.0041		0.4119
0.0012		0.0019		0.4832
0.0006		0.0010		-0.3307
0.0005		-0.0006		-0.8198
0.0003		-0.0016		-0.6287
0.0014		-0.0003		-1.0088
0.0026		-0.0032		-1.4148
0.0032		-0.0065		-1.3126
0.0040		-0.0064		-0.7166
0.0039		-0.0053		-0.7026
0.0043		-0.0032		-0.4116
0.0053		-0.0036		-0.2700
0.0078		-0.0075		-0.0561
0.0050		-0.0044		-0.3453
0.0059		-0.0048		-0.3899
0.0065		-0.0080		-0.4739
0.0018		-0.0071		-0.2577
0.0012		-0.0050		0.0556
-0.0037		-0.0064		-0.7604
-0.0024		-0.0046		-1.1838
-0.0050		-0.0008		-1.6567
-0.0015		-0.0037		-2.1996
-0.0008		-0.0030		-2.1400
-0.0013		-0.0066		-2.3479
-0.0012		-0.0074		-2.2870
0.0019		-0.0063		-1.9610
0.0010		-0.0053		-1.8438
-0.0032		-0.0063		-1.8328
-0.0017		-0.0071		-0.9493
-0.0016		-0.0089		-0.5102
-0.0016		-0.0060		-0.3600
-0.0001		-0.0042		-0.5603
-0.0002		-0.0016		0.3558
0.0024		-0.0017		0.1840
