0.0000		0.0000		0.0000
-0.0017		0.0022		0.0652
-0.0024		0.0010		0.4918
-0.0030		-0.0007		0.0280
-0.0031		0.0012		0.2020
-0.0056		0.0050		0.9032
-0.0062		0.0045		1.3065
-0.0051		0.0027		1.3817
-0.0074		0.0018		1.1002
-0.0062		0.0025		0.9933
-0.0045		0.0015		0.5231
-0.0048		0.0016		0.3818
-0.0054		0.0024		-0.3841
-0.0092		0.0035		-0.6588
-0.0073		0.0044		-0.3340
-0.0075		0.0053		-0.3079
-0.0083		0.0054		-0.1763
-0.0090		0.0053		0.0721
-0.0077		0.0043		0.6374
-0.0094		0.0046		0.9028
-0.0091		0.0031		1.8729
-0.0092		0.0021		2.1334
-0.0061		0.0050		1.4101
-0.0041		0.0037		1.5987
-0.0030		-0.0009		1.1639
-0.0021		0.0018		1.0003
-0.0018		0.0001		1.4638
-0.0051		0.0001		2.2867
-0.0034		-0.0043		1.7418
-0.0071		-0.0036		1.3563
-0.0028		-0.0053		1.3493
-0.0037		-0.0027		2.1340
-0.0051		-0.0030		2.0836
-0.0031		-0.0030		1.6808
0.0015		-0.0023		2.3070
-0.0061		-0.0036		2.6921
-0.0059		-0.0020		2.4547
-0.0091		0.0013		1.7421
-0.0097		0.0017		2.8264
-0.0039		-0.0031		2.5951
-0.0039		-0.0021		2.4081
-0.0058		-0.0013		2.1199
-0.0066		-0.0054		1.4838
-0.0037		-0.0112		1.8944
-0.0038		-0.0124		1.7086
-0.0053		-0.0150		0.9322
-0.0053		-0.0178		-0.5117
-0.0052		-0.0143		-0.4192
-0.0046		-0.0142		-0.6770
-0.0074		-0.0104		-0.6717
-0.0093		-0.0128		-0.2421
-0.0124		-0.0124		-0.2996
-0.0119		-0.0091		-0.1718
-0.0086		-0.0078		-0.0902
-0.0080		-0.0092		-0.0815
-0.0095		-0.0077		-0.0742
-0.0066		-0.0068		0.1926
-0.0072		-0.0051		0.0246
-0.0052		-0.0003		0.3829
-0.0026		-0.0023		0.3673
-0.0043		-0.0040		1.1208
-0.0075		-0.0018		0.7642
-0.0063		-0.0025		1.2503
-0.0085		-0.0021		1.0709
-0.0063		-0.0005		0.9196
-0.0028		0.0011		0.7488
-0.0043		0.0001		0.6874
-0.0041		0.0016		1.8970
-0.0032		0.0034		2.1141
-0.0040		0.0007		2.4620
-0.0074		0.0018		3.1078
-0.0098		0.0004		3.2612
-0.0142		0.0029		2.9964
-0.0167		0.0007		3.1340
-0.0169		0.0007		2.7675
-0.0158		0.0017		3.1384
-0.0164		0.0027		2.5158
-0.0150		0.0042		2.8089
-0.0114		0.0045		3.2149
-0.0110		0.0063		3.0933
-0.0101		0.0075		3.6748
-0.0085		0.0118		3.5452
-0.0065		0.0093		2.4701
-0.0039		0.0113		1.9991
-0.0047		0.0088		1.7000
-0.0034		0.0048		1.2585
-0.0043		0.0069		0.9044
-0.0057		0.0054		1.2242
-0.0069		0.0084		0.2500
-0.0064		0.0098		0.7289
-0.0084		0.0090		1.0041
-0.0062		0.0083		2.0018
-0.0046		0.0048		1.4537
-0.0047		0.0061		1.5027
-0.0028		0.0066		1.1168
-0.0061		0.0073		1.0247
-0.0015		0.0096		1.1553
0.0021		0.0080		1.3918
0.0068		0.0084		1.3310
0.0064		0.0018		1.2879
0.0053		0.0017		1.0199
0.0042		0.0044		0.9649
0.0039		0.0061		0.2639
0.0040		0.0030		1.3890
0.0051		0.0032		1.3294
0.0043		0.0033		1.5553
0.0060		0.0017		1.7093
0.0042		-0.0018		2.0220
0.0028		-0.0016		1.2301
0.0052		0.0028		1.1001
0.0072		0.0021		1.3399
0.0034		0.0032		1.7804
0.0036		0.0026		1.4598
0.0012		0.0072		1.1964
0.0012		0.0079		2.1745
0.0002		0.0095		1.9182
0.0014		0.0128		2.9810
0.0041		0.0155		3.1979
0.0038		0.0150		2.4996
0.0033		0.0141		2.0407
0.0054		0.0157		2.1493
0.0090		0.0162		1.0051
0.0088		0.0129		0.9506
0.0086		0.0117		1.1022
0.0084		0.0088		0.9215
0.0091		0.0075		0.6960
0.0079		0.0071		0.5019
0.0080		0.0057		0.0687
0.0083		0.0042		0.7145
0.0089		0.0005		1.5115
0.0087		0.0038		1.1064
0.0109		0.0059		1.6004
0.0103		0.0019		1.5190
0.0112		0.0029		1.6817
0.0128		0.0011		1.1659
0.0131		-0.0014		1.5182
0.0113		-0.0027		1.4485
0.0103		-0.0059		0.6368
0.0126		-0.0060		1.6472
0.0163		-0.0061		1.7484
0.0159		-0.0058		2.4461
0.0129		0.0002		1.7147
0.0097		0.0016		1.4246
0.0059		0.0031		1.6763
0.0029		0.0021		1.0583
0.0056		0.0011		0.8734
0.0039		-0.0022		0.4221
0.0073		-0.0017		0.1417
0.0092		-0.0035		-0.4338
0.0096		-0.0034		0.2185
